CODE ADHERENT;NOM FOURNISSEUR;TYPE DE PIECE;DOCUMENT NUMBER;DATE;LIGNE_FACTURE;FAMILLE;REF PRODUIT;LIBELEE PRODUIT;ETAT DEPOT;QUANTITE;VAT rate;PRIX D'ACHAT CATALOGUE HT;PRIX D'ACHAT REEL HT;PRIX D'ACHAT REEL TTC;DELIVERY NOTE NUMBER;DELIVERY NOTE Date;CUST.REF;ANCIEN N° SERIE ;N° SERIE
INNO001;STARKEY;FA;21419430;2021-09-03;8;AC;53271-002;10 EMBOUTS DOME CONFORT FERME 6MM;;2;0550;7,50;15,00;15,83;3895390;2021-09-03;;;
INNO001;STARKEY;FA;21419430;2021-09-03;9;AC;53271-003;10 EMBOUTS DOME CONFORT FERME 7MM;;2;0550;7,50;15,00;15,83;3895390;2021-09-03;;;
INNO001;STARKEY;FA;21419430;2021-09-03;10;AC;53271-004;10 EMBOUTS DOME CONFORT FERME 9MM;;1;0550;7,50;7,50;7,91;3895390;2021-09-03;;;
INNO001;STARKEY;FA;21419430;2021-09-03;11;AC;53270-003;10 EMBOUTS DOME CONFORT OUVERT 7MM;;3;0550;7,50;22,50;23,74;3895390;2021-09-03;;;
INNO001;STARKEY;FA;21419430;2021-09-03;12;AC;53270-004;10 EMBOUTS DOME CONFORT OUVERT 9MM;;1;0550;7,50;7,50;7,91;3895390;2021-09-03;;;
INNO001;STARKEY;FA;21419430;2021-09-03;13;EMB;EM2108CS;EMBOUT BTE COQUILLE SILICONE;;1;0550;35,00;25,00;26,35;3895613;2021-09-03;;;EF21350122
INNO001;STARKEY;FA;21419430;2021-09-03;14;EMB;EM2108CS;EMBOUT BTE COQUILLE SILICONE;;1;0550;35,00;25,00;26,38;3895613;2021-09-03;;;EF21350121
INNO001;STARKEY;FA;21419430;2021-09-03;15;EMB;EM2119;STARKEY AQUALYPSO;;1;2000;27,00;19,00;22,80;3895614;2021-09-03;;;EF21350120
INNO001;STARKEY;FA;21419430;2021-09-03;16;EMB;EM2108CS;EMBOUT BTE COQUILLE SILICONE;;1;0550;35,00;25,00;26,38;3895624;2021-09-03;;;EF21350180
INNO016;STARKEY;FA;21419431;2021-09-03;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894409;2021-09-01;;;
INNO016;STARKEY;FA;21419431;2021-09-03;2;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,50;15,29;3894409;2021-09-01;;;
INNO016;STARKEY;FA;21419431;2021-09-03;3;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,50;15,30;3894409;2021-09-01;;;
INNO016;STARKEY;FA;21419431;2021-09-03;4;AC;91344-000;ADAPTATEUR ALIMENTATION CHARGEUR SYNERGY & MINI TURBO;;1;0550;8,00;8,00;8,44;3894409;2021-09-01;;;
INNO016;STARKEY;FA;21419431;2021-09-03;5;AC;43017-002;Mini Turbo Chargeur Starkey - RIC et BTE (2.4GHz et 900MHz);;1;0550;95,00;80,00;84,40;3894409;2021-09-01;;;212640795E
INNO016;STARKEY;FA;21419431;2021-09-03;6;CONT;CONTENVT4;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3894409;2021-09-01;;;
INNO016;STARKEY;FA;21419431;2021-09-03;7;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894420;2021-09-01;TÉL;;
INNO016;STARKEY;FA;21419431;2021-09-03;8;AC;18617-134;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 4 Courbe;;1;0550;29,00;14,50;15,30;3894420;2021-09-01;TÉL;;
INNO016;STARKEY;FA;21419431;2021-09-03;9;AC;18616-134;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 4 Courbe;;1;0550;29,00;14,50;15,30;3894420;2021-09-01;TÉL;;
INNO016;STARKEY;FA;4172099;2021-09-01;10;PR;63194-111;STARKEY LIVIO EDGE AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1425,00;505,00;532,78;3894409;2021-09-01;;;211172272
INNO016;STARKEY;FA;4172099;2021-09-01;11;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3894409;2021-09-01;;;
INNO016;STARKEY;FA;4172099;2021-09-01;12;PR;63194-111;STARKEY LIVIO EDGE AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1425,00;505,00;532,78;3894409;2021-09-01;;;211310627
INNO016;STARKEY;FA;4172099;2021-09-01;13;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3894409;2021-09-01;;;
576;STARKEY;FA;21419432;2021-09-03;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894458;2021-09-01;;;
ARI008;STARKEY;FA;21419433;2021-09-03;1;REPA;RRCCR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3894487;2021-09-01;;;7021040142
ARI008;STARKEY;FA;21419433;2021-09-03;2;REPA;RRCCR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3894487;2021-09-01;;;7021040141
INNO003;STARKEY;FA;21419434;2021-09-03;1;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3894599;2021-09-01;;;210259311
GA003;STARKEY;FA;21419435;2021-09-03;1;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;3894755;2021-09-02;;;EF21350202
GA003;STARKEY;FA;21419435;2021-09-03;2;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;3894755;2021-09-02;;;EF21350201
GA003;STARKEY;FA;21419435;2021-09-03;3;PT;PT20;BERNIER Retour;;1;2000;7,90;7,90;9,48;3894755;2021-09-02;;;
GA003;STARKEY;FA;21419435;2021-09-03;4;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;3894800;2021-09-02;;;EF21350198
GA003;STARKEY;FA;21419435;2021-09-03;5;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;3894800;2021-09-02;;;EF21350197
GA003;STARKEY;FA;21419435;2021-09-03;6;REPA;RRIICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3895280;2021-09-02;;;7018421460
GA003;STARKEY;FA;21419435;2021-09-03;7;PT;PT20;BERNIER Retour;;1;2000;7,90;7,90;9,48;3895280;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;1;EMB;EM2165;STARKEY WORKSAFE PRO CONQUE;;1;2000;41,00;28,00;33,60;3894767;2021-09-02;;;EF21350099
INNO014;STARKEY;FA;21419436;2021-09-03;2;OPT;4032;OPTION CORDELETTE TRANSLUCIDE EN VINYL;;1;0550;1,20;1,20;1,25;3894767;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;3;OPT;2307;GRAVURE NOM;;1;0550;3,00;3,00;3,17;3894767;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;4;EMB;EM2165;STARKEY WORKSAFE PRO CONQUE;;1;2000;41,00;28,00;33,60;3894767;2021-09-02;;;EF21350098
INNO014;STARKEY;FA;21419436;2021-09-03;5;OPT;4032;OPTION CORDELETTE TRANSLUCIDE EN VINYL;;1;0550;1,20;1,20;1,27;3894767;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;6;OPT;2307;GRAVURE NOM;;1;0550;3,00;3,00;3,17;3894767;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;7;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894767;2021-09-02;;;
INNO014;STARKEY;FA;21419436;2021-09-03;8;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895080;2021-09-02;;;191412114
GA104;STARKEY;FA;21419437;2021-09-03;1;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;3894796;2021-09-02;;;EF21350115
GA104;STARKEY;FA;21419437;2021-09-03;2;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894796;2021-09-02;;;
GA105;STARKEY;FA;21419438;2021-09-03;1;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;3894807;2021-09-02;;;EF21350186
GA105;STARKEY;FA;21419438;2021-09-03;2;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;3894807;2021-09-02;;;EF21350185
GA105;STARKEY;FA;21419438;2021-09-03;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3894807;2021-09-02;;;
INNO017;STARKEY;FA;21419439;2021-09-03;1;EMB;RMKNEW2;REMAKE NEW MODELING EARMOLD AP;;1;0550;0,00;0,00;0,00;3894843;2021-09-02;;;EF21270124
INNO017;STARKEY;FA;21419439;2021-09-03;2;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3895147;2021-09-02;TEL;;
INNO017;STARKEY;FA;21419439;2021-09-03;3;REPA;RRCCM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895227;2021-09-02;;;7021220367
INNO017;STARKEY;FA;21419439;2021-09-03;4;REPA;RRCCM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895227;2021-09-02;;;7021220366
INNO008;STARKEY;FA;21419440;2021-09-03;1;PR;SA TN1N;STARKEY MUSE IQ 2400 CIC;;1;0550;1095,00;483,25;509,83;3894964;2021-09-02;;;7021351303
INNO008;STARKEY;FA;21419440;2021-09-03;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3894964;2021-09-02;;;
INNO008;STARKEY;FA;21419440;2021-09-03;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3894964;2021-09-02;;;
INNO008;STARKEY;FA;21419440;2021-09-03;4;PR;SA TN1N;STARKEY MUSE IQ 2400 CIC;;1;0550;1095,00;483,25;509,83;3894964;2021-09-02;;;7021351302
INNO008;STARKEY;FA;21419440;2021-09-03;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3894964;2021-09-02;;;
GA302;STARKEY;FA;21419441;2021-09-03;1;REPA;RRCCR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895098;2021-09-02;;;7015310359
GA301;STARKEY;FA;21419442;2021-09-03;1;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895233;2021-09-02;;;7021041053
LABO001;STARKEY;FA;21419443;2021-09-03;1;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;2;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;1;0550;3,60;3,60;3,80;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;3;AC;53264-000;PACK EMBOUTS DOME CONFORT OUVERT 5, 6, 7 et 9 mm;;1;0550;22,00;22,00;23,21;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;4;AC;53265-000;PACK EMBOUTS DOME CONFORT FERME 5, 6, 7 et 9 mm;;1;0550;22,00;22,00;23,21;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;5;AC;53270-005;10 EMBOUTS DOME CONFORT OUVERT 11MM;;1;0550;7,50;7,50;7,91;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;6;AC;53271-005;10 EMBOUTS DOME CONFORT FERME 11MM;;1;0550;7,50;7,50;7,91;3895366;2021-09-03;;;
LABO001;STARKEY;FA;21419443;2021-09-03;7;PR;43036-000;Chargeur Standard - RIC et BTE de DEMONSTRATION;;1;0550;30,00;0,00;0,00;3895647;2021-09-03;;;211626845A
INNO002;STARKEY;FA;21419444;2021-09-03;1;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3895442;2021-09-03;;;7018371516
INNO012;STARKEY;FA;21419445;2021-09-03;1;EMB;EM2165;STARKEY WORKSAFE PRO CONQUE;;1;2000;41,00;28,00;33,60;3895556;2021-09-03;;;EF21350278
INNO012;STARKEY;FA;21419445;2021-09-03;2;OPT;2307;GRAVURE NOM;;1;0550;3,00;3,00;3,16;3895556;2021-09-03;;;
INNO012;STARKEY;FA;21419445;2021-09-03;3;EMB;EM2165;STARKEY WORKSAFE PRO CONQUE;;1;2000;41,00;28,00;33,60;3895556;2021-09-03;;;EF21350277
INNO012;STARKEY;FA;21419445;2021-09-03;4;OPT;2307;GRAVURE NOM;;1;0550;3,00;3,00;3,17;3895556;2021-09-03;;;
INNO012;STARKEY;FA;21419445;2021-09-03;5;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3895556;2021-09-03;;;
544;STARKEY;FA;21419446;2021-09-03;1;PR;1SYVN1N;STARKEY SOUNDLENS SYNERGY IQ 2400;;1;0550;1105,00;536,75;566,27;3895674;2021-09-03;;;7021341522
544;STARKEY;FA;21419446;2021-09-03;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3895674;2021-09-03;;;
544;STARKEY;FA;21419446;2021-09-03;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3895674;2021-09-03;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;1;PR;63195-105;STARKEY LIVIO EDGE AI 2400 BTE13 Slate;ACCEPTATION_DEPOT;1;0550;1345,00;490,00;516,95;3862138;2021-07-05;;;210863161
UNIS001;STARKEY;FA;21420974;2021-09-10;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;3862138;2021-07-05;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;3;REPA;RRCCC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3896863;2021-09-06;;;7013520366
UNIS001;STARKEY;FA;21420974;2021-09-10;4;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3896863;2021-09-06;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;5;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897022;2021-09-07;;;7019501545
UNIS001;STARKEY;FA;21420974;2021-09-10;6;FA;REZACC;REP NON EFFECTUEE ACC SANS FIL;;1;0550;0,00;0,00;0,00;3897195;2021-09-07;;;184840859E
UNIS001;STARKEY;FA;21420974;2021-09-10;7;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897196;2021-09-07;;;191765381
UNIS001;STARKEY;FA;21420974;2021-09-10;8;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897197;2021-09-07;;;191809783
UNIS001;STARKEY;FA;21420974;2021-09-10;9;REPA;RRRICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3897222;2021-09-07;;;170766837
UNIS001;STARKEY;FA;21420974;2021-09-10;10;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3897222;2021-09-07;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;11;REPA;RRRICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3897223;2021-09-07;;;170832766
UNIS001;STARKEY;FA;21420974;2021-09-10;12;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3897223;2021-09-07;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;13;REPA;RRRICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897235;2021-09-07;;;191042727
UNIS001;STARKEY;FA;21420974;2021-09-10;14;REPA;RRRICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3897500;2021-09-07;;;181719060
UNIS001;STARKEY;FA;21420974;2021-09-10;15;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3897500;2021-09-07;;;
UNIS001;STARKEY;FA;21420974;2021-09-10;16;REPA;RRCICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,75;3898784;2021-09-09;;;7017381639
UNIS001;STARKEY;FA;21420974;2021-09-10;17;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3900046;2021-09-10;;;190868668
INNO002;STARKEY;FA;21420975;2021-09-10;1;REPA;RRRICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896166;2021-09-06;;;171439855
INNO002;STARKEY;FA;21420975;2021-09-10;2;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896167;2021-09-06;;;171439868
INNO002;STARKEY;FA;21420975;2021-09-10;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3896944;2021-09-07;;;
INNO002;STARKEY;FA;21420975;2021-09-10;4;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3897090;2021-09-07;;;
INNO002;STARKEY;FA;21420975;2021-09-10;5;AC;18622-132;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 2 Courbe;;1;0550;29,00;14,50;15,30;3897090;2021-09-07;;;
INNO002;STARKEY;FA;4174711;2021-09-07;6;PR;63041-111;STARKEY LIVIO AI 1600 RIC R Sterling;ENVOI_DEPOT;1;0550;985,00;365,95;386,08;3896944;2021-09-07;;;211394042
INNO002;STARKEY;FA;4174711;2021-09-07;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3896944;2021-09-07;;;
INNO002;STARKEY;FA;4174858;2021-09-07;8;PR;63082-110;STARKEY LIVIO AI 1600 RIC 312 Champagne;ENVOI_DEPOT;1;0550;905,00;344,35;363,29;3897090;2021-09-07;;;211606000
INNO002;STARKEY;FA;4174858;2021-09-07;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3897090;2021-09-07;;;
507;STARKEY;FA;21420976;2021-09-10;1;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896205;2021-09-06;;;200039667
507;STARKEY;FA;21420976;2021-09-10;2;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896206;2021-09-06;;;200039665
GA304;STARKEY;FA;21420977;2021-09-10;1;EMB;EM2189;STARKEY WORKSAFE PRO CANULE;;1;2000;41,00;28,00;33,60;3896339;2021-09-06;;;EF21350303
GA304;STARKEY;FA;21420977;2021-09-10;2;EMB;EM2189;STARKEY WORKSAFE PRO CANULE;;1;2000;41,00;28,00;33,60;3896339;2021-09-06;;;EF21350302
GA304;STARKEY;FA;21420977;2021-09-10;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3896339;2021-09-06;;;
GA006;STARKEY;FA;21420978;2021-09-10;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3896432;2021-09-06;;;
GA006;STARKEY;FA;21420978;2021-09-10;2;AC;ENG12-002;2 FILTRES PERFORMER 15 REASSORT;;1;0550;21,50;21,50;22,69;3896432;2021-09-06;;;
GA006;STARKEY;FA;21420978;2021-09-10;3;AC;ENG12-003;2 FILTRES PERFORMER 25 REASSORT;;1;0550;21,50;21,50;22,68;3896432;2021-09-06;;;
INNO018;STARKEY;FA;21420979;2021-09-10;1;PO;53153-000;MICROPHONE MICRO RIC 312 MUSE;;2;0550;30,00;60,00;63,30;3896461;2021-09-06;MAIL 31/08;;
502;STARKEY;FA;21420980;2021-09-10;1;PR;SA TN7I;STARKEY MUSE IQ i1600 CIC;;1;0550;865,00;402,75;424,90;3896569;2021-09-06;GRUSELLE ;;7021351014
502;STARKEY;FA;21420980;2021-09-10;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;23,50;23,50;28,20;3896569;2021-09-06;GRUSELLE ;;
502;STARKEY;FA;21420980;2021-09-10;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3896569;2021-09-06;GRUSELLE ;;
502;STARKEY;FA;21420980;2021-09-10;4;PR;SA TN7I;STARKEY MUSE IQ i1600 CIC;;1;0550;865,00;402,75;424,90;3896569;2021-09-06;GRUSELLE ;;7021351013
502;STARKEY;FA;21420980;2021-09-10;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;3896569;2021-09-06;GRUSELLE ;;
GF007;STARKEY;FA;21420981;2021-09-10;1;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896589;2021-09-06;;;210732624
;STARKEY;FA;21420982;2021-09-10;1;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896671;2021-09-06;;;7018481426
;STARKEY;FA;21420982;2021-09-10;2;REPA;RRCICC2;FORFAIT REPARATION 2;;1;0550;123,00;123,00;129,77;3896700;2021-09-06;;;7017041456
;STARKEY;FA;21420982;2021-09-10;3;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897420;2021-09-07;;;7018201323
INNO016;STARKEY;FA;21420983;2021-09-10;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3896694;2021-09-06;;;
INNO016;STARKEY;FA;21420983;2021-09-10;2;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896911;2021-09-07;;;7020311557
INNO016;STARKEY;FA;21420983;2021-09-10;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3897149;2021-09-07;TÉL;;
INNO016;STARKEY;FA;4174454;2021-09-06;4;PR;63195-111;STARKEY LIVIO EDGE AI 2400 BTE13 Sterling;ENVOI_DEPOT;1;0550;1345,00;490,00;516,95;3896694;2021-09-06;;;211472688
INNO016;STARKEY;FA;4174454;2021-09-06;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3896694;2021-09-06;;;
INNO016;STARKEY;FA;4174454;2021-09-06;6;PR;63195-111;STARKEY LIVIO EDGE AI 2400 BTE13 Sterling;ENVOI_DEPOT;1;0550;1345,00;490,00;516,95;3896694;2021-09-06;;;211472683
INNO016;STARKEY;FA;4174454;2021-09-06;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3896694;2021-09-06;;;
INNO016;STARKEY;FA;4174924;2021-09-07;8;PR;63195-110;STARKEY LIVIO EDGE AI 2400 BTE13 Champagne;ENVOI_DEPOT;1;0550;1345,00;490,00;516,95;3897149;2021-09-07;TÉL;;211366687
INNO016;STARKEY;FA;4174924;2021-09-07;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;3897149;2021-09-07;TÉL;;
GA003;STARKEY;FA;21420984;2021-09-10;1;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3896736;2021-09-06;;;7020091456
UNIS002;STARKEY;FA;21420985;2021-09-10;1;REPA;RRIICR7;REPARATION PAYANTE HORS CADRE GARANTIE;;1;0550;0,00;0,00;0,00;3896762;2021-09-06;;;7019491548
UNIS002;STARKEY;FA;21420985;2021-09-10;2;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897475;2021-09-07;;;190537575
UNIS002;STARKEY;FA;21420985;2021-09-10;3;PT;PT18;LETTRE MAX;;1;2000;5,10;5,10;6,12;3897552;2021-09-08;13565825;;
UNIS002;STARKEY;FA;21420985;2021-09-10;4;PT;PT18;LETTRE MAX;;1;2000;5,10;5,10;6,12;3897555;2021-09-08;13565827;;
UNIS002;STARKEY;FA;21420985;2021-09-10;5;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3897857;2021-09-08;;;
UNIS002;STARKEY;FA;21420985;2021-09-10;6;PT;PT14;RETOUR TNT FRANCE;;1;2000;9,80;9,80;11,76;3899105;2021-09-09;;;
UNIS002;STARKEY;FA;21420985;2021-09-10;7;TEL;43044-000;MICROPHONE DE TABLE;;1;0550;349,00;300,00;316,50;3899105;2021-09-09;;;2122AM71767
ARI010;STARKEY;FA;21420986;2021-09-10;1;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897000;2021-09-07;;;7021231555
ARI010;STARKEY;FA;21420986;2021-09-10;2;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;3897000;2021-09-07;;;7021231554
INNO001;STARKEY;FA;21420987;2021-09-10;3;AC;18578-131;ECOUTEUR RIC STANDARD 60dB GAUCHE Taille 1;;2;0550;29,00;29,00;30,53;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;4;AC;18578-135;ECOUTEUR RIC STANDARD 60dB GAUCHE Taille 5;;2;0550;29,00;29,00;30,60;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;5;AC;18578-133;ECOUTEUR RIC STANDARD 60dB GAUCHE Taille 3;;2;0550;29,00;29,00;30,60;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;6;AC;18579-134;ECOUTEUR RIC STANDARD 60dB DROIT Taille 4;;6;0550;29,00;87,00;91,79;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;7;AC;18578-134;ECOUTEUR RIC STANDARD 60dB GAUCHE Taille 4;;4;0550;29,00;58,00;61,19;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;8;AC;18579-135;ECOUTEUR RIC STANDARD 60dB DROIT Taille 5;;2;0550;29,00;29,00;30,60;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;9;AC;17437-133;ECOUTEUR RIC STANDARD 40dB GAUCHE Taille 3;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;10;AC;17436-133;ECOUTEUR RIC STANDARD 40dB DROIT Taille 3;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;11;AC;17436-132;ECOUTEUR RIC STANDARD 40dB DROIT Taille 2;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;12;AC;17437-132;ECOUTEUR RIC STANDARD 40dB GAUCHE Taille 2;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;13;AC;17436-131;ECOUTEUR RIC STANDARD 40dB DROIT Taille 1;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;14;AC;17437-131;ECOUTEUR RIC STANDARD 40dB GAUCHE Taille 1;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
INNO001;STARKEY;FA;21420987;2021-09-10;15;AC;17436-134;ECOUTEUR RIC STANDARD 40dB DROIT Taille 4;;1;0550;29,00;14,50;15,30;3897084;2021-09-07;;;
